published_at,title,description,url,sentiment,sentiment_score
2021-11-08T15:39:28+00:00,Climate benefits from modest dips in oil demand likely underestimated,"A decreasing reliance on oil for fuel will inevitably decrease the amount of carbon released into the atmosphere throughout the fuel's lifecycle, from extraction and refining to combustion as it's used by consumers. However, the size of that impact varies depending on market factors that until now have not been fully modeled.",https://phys.org/news/2021-11-climate-benefits-modest-dips-oil.html,neutral,0.7448395490646362
2021-11-08T14:52:57+00:00,"MetLife Investment Management LLC Sells 2,303 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)","MetLife Investment Management LLC Sells 2,303 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)",https://www.americanbankingnews.com/2021/11/08/metlife-investment-management-llc-sells-2303-shares-of-reliance-steel-aluminum-co-nysers.html,neutral,0.9428012371063232
2021-11-08T14:28:05+00:00,Indian agency seeks documents from Future on disputed Amazon deal,"(marketscreener.com) India's financial crimefighting agency has ordered Future Group to submit documentsrelated to its 2019 deal with Amazon.com Inc as part ofan investigation into possible breach of foreign investmentlaws, according to sources and a notice seen by Reuters. The demand indicates heightened scrutiny of a deal which isat the heart of...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Indian-agency-seeks-documents-from-Future-on-disputed-Amazon-deal-36941661/?utm_medium=RSS&utm_content=20211108",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Indian-agency-seeks-documents-from-Future-on-disputed-Amazon-deal-36941661/?utm_medium=RSS&utm_content=20211108,negative,0.7485464811325073
2021-11-08T14:00:42+00:00,Future Retail Seeks To Defer Shareholder Meet For Reliance Deal,Future Retail Seeks To Defer Shareholder Meet For Reliance Deal,https://www.bloombergquint.com/law-and-policy/future-retail-seeks-to-defer-shareholder-meet-for-reliance-deal,neutral,0.913543701171875
2021-11-08T13:12:55+00:00,Future-Amazon case: FRL moves SC to seek stay on Emergency Arbitrator order,"The dispute started when Future Retail, India's second-largest retailer with more than 1,700 stores agreed last year to sell retail and other operations to India's biggest retail group Reliance",https://www.business-standard.com/article/companies/future-amazon-case-frl-moves-sc-to-seek-stay-on-emergency-arbitrator-order-121110801472_1.html,neutral,0.5344793796539307
2021-11-09T15:09:04+00:00,"Reliance Nippon Life Insurance Launches ‘Nishchit Samrudhi’ plan, A multi benefit, guaranteed savings plus protection plan","Mumbai : Reliance Nippon Life Insurance Company Limited, one of India’s leading private Life Insurance company, announced the launch of its new plan, Reliance Nippon Life NishchitSamrudhi, a non-linked, non-participating, individual, savings life insurance plan that offers superior, tax free, guaranteed returns. This plan, suitable for multiple life stage solutions from Childbirth to Retirement, offers [&#8230;]",https://orissadiary.com/reliance-nippon-life-insurance-launches-nishchit-samrudhi-plan-a-multi-benefit-guaranteed-savings-plus-protection-plan/,positive,0.7900016903877258
2021-11-09T15:05:22+00:00,LIST OF DIRECTORS AND THEIR ROLES AND FUNCTION (H SHARES),"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/LIST-OF-DIRECTORS-AND-THEIR-ROLES-AND-FUNCTION-H-SHARES-36955544/?utm_medium=RSS&utm_content=20211109",https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/LIST-OF-DIRECTORS-AND-THEIR-ROLES-AND-FUNCTION-H-SHARES-36955544/?utm_medium=RSS&utm_content=20211109,neutral,0.9056330919265748
2021-11-09T15:05:22+00:00,VOLUNTARY ANNOUNCEMENT-ENTERING INTO THE EQUITY TRANSFER AGREEMENT (H SHARES),"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/VOLUNTARY-ANNOUNCEMENT-ENTERING-INTO-THE-EQUITY-TRANSFER-AGREEMENT-H-SHARES-36955545/?utm_medium=RSS&utm_content=20211109",https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/VOLUNTARY-ANNOUNCEMENT-ENTERING-INTO-THE-EQUITY-TRANSFER-AGREEMENT-H-SHARES-36955545/?utm_medium=RSS&utm_content=20211109,neutral,0.9104694724082948
2021-11-09T15:05:21+00:00,(1) RESIGNATION OF NON-EXECUTIVE DIRECTORS (2) PROPOSED APPOINTMENTS OF EXECUTIVE DIRECTORS AND (3) CHANGE IN THE COMPOSITION OF BOARD COMMITTEE (H SHARES),"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/1-RESIGNATION-OF-NON-EXECUTIVE-DIRECTORS-2-PROPOSED-APPOINTMENTS-OF-EXECUTIVE-DIRECTORS-AND-3-36955543/?utm_medium=RSS&utm_content=20211109",https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/1-RESIGNATION-OF-NON-EXECUTIVE-DIRECTORS-2-PROPOSED-APPOINTMENTS-OF-EXECUTIVE-DIRECTORS-AND-3-36955543/?utm_medium=RSS&utm_content=20211109,neutral,0.7305791974067688
2021-11-09T14:15:52+00:00,PARTIAL REPURCHASE AND CANCELLATION OF THE 2022 BONDS,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/CHINA-AIRCRAFT-LEASING-GR-16878242/news/PARTIAL-REPURCHASE-AND-CANCELLATION-OF-THE-2022-BONDS-36954876/?utm_medium=RSS&utm_content=20211109",https://www.marketscreener.com/quote/stock/CHINA-AIRCRAFT-LEASING-GR-16878242/news/PARTIAL-REPURCHASE-AND-CANCELLATION-OF-THE-2022-BONDS-36954876/?utm_medium=RSS&utm_content=20211109,neutral,0.7942428588867188
2021-11-09T13:19:03+00:00,Latent View Analytics IPO - Niche Presence With Robust Opportunity: Reliance Securities,Latent View Analytics IPO - Niche Presence With Robust Opportunity: Reliance Securities,https://www.bloombergquint.com/research-reports/latent-view-analytics-ipo-niche-presence-with-robust-opportunity-reliance-securities,neutral,0.8539037704467773
2021-11-09T07:13:30+00:00,India's RIL exits North America shale gas business,"(marketscreener.com) India's private-sector RIL has exited the shale gas business in North America with the divestment of interest in certain upstream assets in the Eagleford shale play of Texas by its subsidiary Reliance Eagleford Upstream Holding. The upstream subsidiary has signed an agreement for sale with Ensign Operating III, a...https://www.marketscreener.com/news/latest/India-s-RIL-exits-North-America-shale-gas-business--36948911/?utm_medium=RSS&utm_content=20211109",https://www.marketscreener.com/news/latest/India-s-RIL-exits-North-America-shale-gas-business--36948911/?utm_medium=RSS&utm_content=20211109,neutral,0.5613967776298523
2021-11-09T07:13:19+00:00,Balancing technology and personal interactions,"(marketscreener.com) The COVID-19 pandemic increased reliance on technology across the world, and the wealth management industry has been no exception. But as an industry where the human element creates so much value, it can be difficult to strike a balance between personal interactions and automated processes. Many firms turn to solutions that allow...https://www.marketscreener.com/quote/stock/SS-C-TECHNOLOGIES-HOLDING-6098270/news/Balancing-technology-and-personal-interactions-36948890/?utm_medium=RSS&utm_content=20211109",https://www.marketscreener.com/quote/stock/SS-C-TECHNOLOGIES-HOLDING-6098270/news/Balancing-technology-and-personal-interactions-36948890/?utm_medium=RSS&utm_content=20211109,neutral,0.875207245349884
2021-11-09T07:00:00+00:00,Euronext to ditch London Stock Exchange by 2024,"Pan-European exchange Euronext said on Monday it will clear all trades on its newly acquired Italian platform by 2024, helping the European Union cut its reliance on the London Stock Exchange for core financial activities after Brexit.Currently most&#160;Euronext&#160;clearing in stocks, derivatives and commodities is handled by the LSE&#8217;s LCH unit in Paris, which&#160;Euronext&#160;has not been able to buy outright.&#8230; Read more",https://cde.news/euronext-to-ditch-london-stock-exchange-by-2024/?utm_source=rss&utm_medium=rss&utm_campaign=euronext-to-ditch-london-stock-exchange-by-2024,neutral,0.8511689901351929
2021-11-09T04:26:00+00:00,Work That Speaks | Ad Reviews | 1 To 8 November 2021,"Brands that cut through: HP, Facebook, Titan, Swiggy, McDonald’s, Greenply, Reliance Digital, Bournvita, Bingo, Rapido",https://www.financialexpress.com/brandwagon/work-that-speaks-ad-reviews-1-to-8-november-2021/2365348/,neutral,0.8803676962852478
2021-11-10T23:54:06+00:00,Allow Stabilisation Fund to grow,"Accra, Nov. 10, GNA &#8211; Professor Kwame Adom-Frimpong, the Chairman of the Public Interest and Accountability Committee (PIAC), has urged the Ministry of Finance to minimise its short-term reliance on the Ghana Stabilitisation Fund to finance government expenditure. Allowing the GSF to grow, he said, placed the government in a better position to withstand economic [&#8230;]",https://www.ghanamma.com/2021/11/10/allow-stabilisation-fund-to-grow/,positive,0.874780535697937
2021-11-10T18:09:25+00:00,"Investor Presentation - Q2, FY2022","(marketscreener.com) Investor Presentation November 2021 Important Disclosure No representation or warranty, express or implied is made as to, and no reliance should be placed on, the fairness, accuracy, completeness or...https://www.marketscreener.com/quote/stock/NARAYANA-HRUDAYALAYA-LIMI-25805183/news/Investor-Presentation-Q2-FY2022-36975710/?utm_medium=RSS&utm_content=20211110",https://www.marketscreener.com/quote/stock/NARAYANA-HRUDAYALAYA-LIMI-25805183/news/Investor-Presentation-Q2-FY2022-36975710/?utm_medium=RSS&utm_content=20211110,neutral,0.9444965124130248
2021-11-10T16:26:52+00:00,Reliance Steel & Aluminum Co. (NYSE:RS) Shares Bought by Metropolitan Life Insurance Co NY,"Metropolitan Life Insurance Co NY boosted its holdings in shares of Reliance Steel & Aluminum Co. (NYSE:RS) by 109,272.7% in the second quarter, according to its most recent disclosure with the Securities and Exchange Commission (SEC). The firm owned 12,031 shares of the industrial products company&#8217;s stock after purchasing an additional 12,020 shares during the [&#8230;]",https://www.americanbankingnews.com/2021/11/10/reliance-steel-aluminum-co-nysers-shares-bought-by-metropolitan-life-insurance-co-ny.html,positive,0.933463990688324
2021-11-10T15:14:45+00:00,"Metropolitan Life Insurance Co NY Acquires 12,020 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)","Metropolitan Life Insurance Co NY Acquires 12,020 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)",https://www.americanbankingnews.com/2021/11/10/metropolitan-life-insurance-co-ny-acquires-12020-shares-of-reliance-steel-aluminum-co-nysers.html,neutral,0.9068853855133056
2021-11-10T14:39:20+00:00,BofA Securities 2021 India Conference,"(marketscreener.com) November 10, 2021 BSE Limited National Stock Exchange of India Limited ...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/BofA-Securities-2021-India-Conference-36973507/?utm_medium=RSS&utm_content=20211110",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/BofA-Securities-2021-India-Conference-36973507/?utm_medium=RSS&utm_content=20211110,neutral,0.9415870308876038
2021-11-10T13:31:04+00:00,Reliance Global Group Reports 54% Increase in Revenue for the Third Quarter of 2021,"(marketscreener.com) Rapidly adding new states to nationwide rollout of 5MinuteInsure.com platform LAKEWOOD, N.J., Nov. 10, 2021 -- via NewMediaWire -- Reliance Global Group, Inc.&nbsp;&nbsp;, which combines artificial intelligence and cloud-based technologies with the personalized experience of a traditional insurance agency, today provided a business update...https://www.marketscreener.com/news/latest/Reliance-Global-Group-Reports-54-Increase-in-Revenue-for-the-Third-Quarter-of-2021--36972283/?utm_medium=RSS&utm_content=20211110",https://www.marketscreener.com/news/latest/Reliance-Global-Group-Reports-54-Increase-in-Revenue-for-the-Third-Quarter-of-2021--36972283/?utm_medium=RSS&utm_content=20211110,neutral,0.5363039970397949
2021-11-10T09:25:19+00:00,10 Nov 2021 - Change in Director's Information,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/THE-HONGKONG-AND-SHANGHAI-1412666/news/10-Nov-2021-Change-in-Director-s-Information-36966397/?utm_medium=RSS&utm_content=20211110",https://www.marketscreener.com/quote/stock/THE-HONGKONG-AND-SHANGHAI-1412666/news/10-Nov-2021-Change-in-Director-s-Information-36966397/?utm_medium=RSS&utm_content=20211110,neutral,0.8574550151824951
2021-11-10T09:07:11+00:00,Twitter bulks up subscription strategy with US launch and ad-free news,The social platform is trying to reduce its reliance on ad revenue and attract paying subscribers with ad-free news and undo tweets features.The post Twitter bulks up subscription strategy with US launch and ad-free news appeared first on Silicon Republic.,https://www.siliconrepublic.com/business/twitter-blue-subscription-platform-us-new-zealand,neutral,0.5636631846427917
2021-11-10T06:30:04+00:00,PRESS RELEASE : SYNLAB delivers strong 9M 2021 -3-,"(marketscreener.com) International Financial Reporting Standards or any other generally accepted accounting principles. Although SYNLAB believes these non-IFRS financial measures provide useful information to users in measuring the financial performance and condition of its business, users are cautioned not to place undue reliance on any non-IFRS financial measures...https://www.marketscreener.com/quote/stock/SYNLAB-AG-122186741/news/PRESS-RELEASE-SYNLAB-delivers-strong-9M-2021-3-36964395/?utm_medium=RSS&utm_content=20211110",https://www.marketscreener.com/quote/stock/SYNLAB-AG-122186741/news/PRESS-RELEASE-SYNLAB-delivers-strong-9M-2021-3-36964395/?utm_medium=RSS&utm_content=20211110,neutral,0.8578941226005554
2021-11-10T00:34:53+00:00,COAS lauds HIT efforts to attain self-reliance,"Chief of Army Staff (COAS) General Qamar Javed Bajwa Tuesday visited Heavy Industries Taxila (HIT). The COAS was briefed about HIT capabilities, progress of ongoing projects and recently undertaken Balancing, Modernisation and Revamping (BMR) measures for HIT production units, said an ISPR media release. The COAS visited various facilities of HIT and witnessed recently developed [&#8230;]",https://dailytimes.com.pk/839668/coas-lauds-hit-efforts-to-attain-self-reliance/,positive,0.5887578725814819
2021-11-11T14:23:09+00:00,Telecom Department allots license and spectrum to Vodafone Idea Limited and Reliance Jio Infocomm for 5G testing in Gujarat,"New Delhi : Department of Telecommunications (DoT)on 27.05.2021, for 5G testing in Gujarat, allotted license and spectrum to : Vodafone Idea Limited in Gandhinagar (for urban), Mansa (for semi urban) and Unava, (rural) with Nokia as equipment supplier. Reliance Jio Infocomm in Jamnagar (semi urban / rural) with Samsung as equipment supplier.On 11.11.2021, the steering committee of Gujarat LSA, DoT for 5G, comprising [&#8230;]",https://orissadiary.com/telecom-department-allots-license-and-spectrum-to-vodafone-idea-limited-and-reliance-jio-infocomm-for-5g-testing-in-gujarat/,neutral,0.941322386264801
2021-11-11T13:05:00+00:00,PM’s reliance on market forces hand of voters,"Oddly, I believed that a government should lead. Our government seems to believe that it’s up to everybody other than itself to do the hard yards. The “can-do capitalism” Morrison refers to attempts to absolve his government from all responsibility.",https://www.smh.com.au/national/nsw/pm-s-reliance-on-market-forces-hand-of-voters-20211110-p597sd.html?ref=rss&utm_medium=rss&utm_source=rss_national,neutral,0.8582755327224731
2021-11-11T10:47:13+00:00,Appointment of Executive Vice President2021-11-11,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/Appointment-of-Executive-Vice-President2021-11-11-36984068/?utm_medium=RSS&utm_content=20211111",https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/Appointment-of-Executive-Vice-President2021-11-11-36984068/?utm_medium=RSS&utm_content=20211111,neutral,0.909456729888916
2021-11-11T10:47:13+00:00,ANNOUNCEMENT ON THE POLL RESULTS OF THE 2021 THIRD EXTRAORDINARY GENERAL MEETING2021-11-11,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/ANNOUNCEMENT-ON-THE-POLL-RESULTS-OF-THE-2021-THIRD-EXTRAORDINARY-GENERAL-MEETING2021-11-11-36984067/?utm_medium=RSS&utm_content=20211111",https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/ANNOUNCEMENT-ON-THE-POLL-RESULTS-OF-THE-2021-THIRD-EXTRAORDINARY-GENERAL-MEETING2021-11-11-36984067/?utm_medium=RSS&utm_content=20211111,neutral,0.9132424592971802
2021-11-11T10:37:31+00:00,NOTICE OF EXTRAORDINARY GENERAL MEETING,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this notice, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any...https://www.marketscreener.com/quote/stock/AIR-CHINA-LIMITED-4217265/news/NOTICE-OF-EXTRAORDINARY-GENERAL-MEETING-36983999/?utm_medium=RSS&utm_content=20211111",https://www.marketscreener.com/quote/stock/AIR-CHINA-LIMITED-4217265/news/NOTICE-OF-EXTRAORDINARY-GENERAL-MEETING-36983999/?utm_medium=RSS&utm_content=20211111,neutral,0.8938590884208679
2021-11-11T09:07:51+00:00,Announcement DATE OF BOARD MEETING,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/EASYKNIT-INTERNATIONAL-HO-6170883/news/Announcement-DATE-OF-BOARD-MEETING-36983006/?utm_medium=RSS&utm_content=20211111",https://www.marketscreener.com/quote/stock/EASYKNIT-INTERNATIONAL-HO-6170883/news/Announcement-DATE-OF-BOARD-MEETING-36983006/?utm_medium=RSS&utm_content=20211111,neutral,0.8906183838844299
2021-11-11T07:35:45+00:00,PIAC tells government to allow Stabilisation Fund to grow,"Professor Kwame Adom-Frimpong, the Chairman of the Public Interest and Accountability Committee (PIAC), has urged the Ministry of Finance to minimise its short-term reliance on the Ghana Stabilitisation Fund to finance government expenditure. Allowing the GSF to grow, he said, placed the government in a better position to withstand economic shocks that may arise as &#8230;The post PIAC tells government to allow Stabilisation Fund to grow appeared first on Ghana Business News.",https://www.ghanabusinessnews.com/2021/11/11/piac-tells-government-to-allow-stabilisation-fund-to-grow/?utm_source=rss&utm_medium=rss&utm_campaign=piac-tells-government-to-allow-stabilisation-fund-to-grow,positive,0.6642078161239624
2021-11-11T07:04:53+00:00,Why Analysts Expect Reliance Jio To Cut JioPhone Next Smartphone Price,Why Analysts Expect Reliance Jio To Cut JioPhone Next Smartphone Price,https://www.bloombergquint.com/business/why-analysts-expect-reliance-jio-to-cut-jiophone-next-smartphone-price,negative,0.8965877890586853
2021-11-11T03:40:29+00:00,"Rupee And Bond Update - November 11, 2021: Reliance Securities","Rupee And Bond Update - November 11, 2021: Reliance Securities",https://www.bloombergquint.com/research-reports/rupee-and-bond-update-november-11-2021-reliance-securities,neutral,0.9463470578193665
2021-12-02T17:16:42+00:00,Short Interest in Reliance Steel &#038; Aluminum Co. (NYSE:RS) Increases By 34.5%,Short Interest in Reliance Steel &#038; Aluminum Co. (NYSE:RS) Increases By 34.5%,https://www.americanbankingnews.com/2021/12/02/short-interest-in-reliance-steel-aluminum-co-nysers-increases-by-34-5.html,positive,0.9339866638183594
2021-12-02T16:03:30+00:00,"RBI initiates insolvency proceedings against Reliance Capital at NCLT, Mumbai",RBI on Thursday filed an application for initiation of Corporate Insolvency Resolution Process (CIRP) against debt-ridden Reliance Capital at the Mumbai bench of the National Company Law Tribunal,https://www.zeebiz.com/companies/news-rbi-initiates-insolvency-proceedings-against-reliance-capital-at-nclt-mumbai-172351,neutral,0.905850350856781
2021-12-02T15:44:07+00:00,PVR partners with Kabir Khan and Reliance Entertainment for the exclusive release of ’83 @ PVR Promo,"New Delhi: PVR Ltd, the largest and the most premium film exhibition company in India in a yet another innovation in its movie promotion endeavors, announced that it had entered into an exclusive partnership with Kabir Khan and Reliance Entertainment, the producers of the much awaited ‘83 movie, for a joint digital release of the ’83 @ [&#8230;]",https://orissadiary.com/pvr-partners-with-kabir-khan-and-reliance-entertainment-for-the-exclusive-release-of-83-pvr-promo/,positive,0.8888869881629944
2021-12-02T14:31:29+00:00,General Announcement::Additional Information to the Interim Results For the Six Months Ended 30 September 2021,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/CHINA-SOUTH-CITY-HOLDINGS-6170910/news/General-Announcement-Additional-Information-to-the-Interim-Results-For-the-Six-Months-Ended-30-Sept-37194734/?utm_medium=RSS&utm_content=20211202",https://www.marketscreener.com/quote/stock/CHINA-SOUTH-CITY-HOLDINGS-6170910/news/General-Announcement-Additional-Information-to-the-Interim-Results-For-the-Six-Months-Ended-30-Sept-37194734/?utm_medium=RSS&utm_content=20211202,neutral,0.9117289185523988
2021-12-02T14:11:22+00:00,PROS : Four Ways Businesses Can Use Artificial Intelligence to Triumph in 2022,"(marketscreener.com) The last two years have delivered major disruption to the technology industry and broader business community. At the same time, reliance on digital platforms and eCommerce has exploded due to COVID-19 physical distancing and business closure requirements. With panic buying and supply chain shortages impacting pricing and...https://www.marketscreener.com/quote/stock/PROS-HOLDINGS-INC-55407/news/PROS-Four-Ways-Businesses-Can-Use-Artificial-Intelligence-to-Triumph-in-2022-37194480/?utm_medium=RSS&utm_content=20211202",https://www.marketscreener.com/quote/stock/PROS-HOLDINGS-INC-55407/news/PROS-Four-Ways-Businesses-Can-Use-Artificial-Intelligence-to-Triumph-in-2022-37194480/?utm_medium=RSS&utm_content=20211202,negative,0.9531887769699096
2021-12-02T14:10:09+00:00,RBI files application to initiate insolvency proceedings against Reliance Capital,RBI's application has been filed at the Mumbai Bench of NCLT.,https://www.businesstoday.in/latest/economy/story/rbi-files-application-to-initiate-insolvency-proceedings-against-reliance-capital-314260-2021-12-02?utm_source=rssfeed,neutral,0.7034364938735962
2021-12-02T12:54:42+00:00,Nisa Investment Advisors LLC Has $10.04 Million Position in Reliance Steel &#038; Aluminum Co. (NYSE:RS),Nisa Investment Advisors LLC Has $10.04 Million Position in Reliance Steel &#038; Aluminum Co. (NYSE:RS),https://www.americanbankingnews.com/2021/12/02/nisa-investment-advisors-llc-has-10-04-million-position-in-reliance-steel-aluminum-co-nysers.html,neutral,0.9425029158592224
2021-12-02T12:26:41+00:00,Reliance Power Defaults On Interest Payment To Banks,Reliance Power Defaults On Interest Payment To Banks,https://www.bloombergquint.com/business/reliance-power-defaults-on-interest-payment-to-banks,neutral,0.5561255216598511
2021-12-02T11:21:17+00:00,NetEase : Announcement &ndash; Proposed Spin-off and Separate Listing of Cloud Village Inc. on the Main Board of The Stock Exchange of Hong Kong Limited &ndash; Listing of Cloud Village Inc. and Commencement of Dealings of Cloud Village Inc. Shares - Form 6-K,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part...https://www.marketscreener.com/quote/stock/NETEASE-INC-10259/news/NetEase-Announcement-ndash-Proposed-Spin-off-and-Separate-Listing-of-Cloud-Village-Inc-on-the-M-37190522/?utm_medium=RSS&utm_content=20211202",https://www.marketscreener.com/quote/stock/NETEASE-INC-10259/news/NetEase-Announcement-ndash-Proposed-Spin-off-and-Separate-Listing-of-Cloud-Village-Inc-on-the-M-37190522/?utm_medium=RSS&utm_content=20211202,neutral,0.9191429615020752
2021-12-02T10:53:32+00:00,Anand Rathi Wealth IPO - Healthy Prospects; Valuations Look Pricey: Reliance Securities,Anand Rathi Wealth IPO - Healthy Prospects; Valuations Look Pricey: Reliance Securities,https://www.bloombergquint.com/research-reports/anand-rathi-wealth-ipo-healthy-prospects-valuations-look-pricey-reliance-securities,positive,0.5366589426994324
2021-12-03T18:24:42+00:00,"Deroy &#038; Devereaux Private Investment Counsel Inc. Sells 1,578 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)","Deroy &#038; Devereaux Private Investment Counsel Inc. Sells 1,578 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)",https://www.americanbankingnews.com/2021/12/03/deroy-devereaux-private-investment-counsel-inc-sells-1578-shares-of-reliance-steel-aluminum-co-nysers.html,neutral,0.9191665053367616
2021-12-03T16:42:00+00:00,"Amazon Charges Sellers Fees That Are High Enough To Offset Losses from Prime, a New Report Says","The massive reach of Amazon's e-commerce platform is appealing for any small business that wants to sell its products online. But a new report suggests that the cost of doing business can become a Faustian bargain for a third-party seller, as the fees that Amazon charges them can quickly eat into profits. From a report: Amazon Toll Road, a report from the nonprofit Institute for Local Self-Reliance (ILSR), found that Amazon charged third-party sellers a total of $121 billion in fees this year alone. According to the report, written by ILSR co-director Stacy Mitchell, those fees -- for things...",https://slashdot.org/story/21/12/03/1642238/amazon-charges-sellers-fees-that-are-high-enough-to-offset-losses-from-prime-a-new-report-says?utm_source=rss1.0mainlinkanon&utm_medium=feed,neutral,0.5695376396179199
2021-12-03T14:35:37+00:00,"Mukesh Ambani 'Believes' In Blockchain Tech, Bullish On Cryptocurrencies","India's Reliance Industries' chief Mukesh Ambani on Friday endorsed blockchain technology, saying it has the potential to redefine the financial world",https://www.indiatimes.com/technology/news/mukesh-ambani-blockchain-crypto-555899.html,positive,0.8485614061355591
2021-12-03T13:41:22+00:00,"InFinity Forum: Q&A session with Mukesh Ambani, CMD, Reliance Industries Limited","1. The world has come a long way from the age of computerisation and basic connectivity through the Internet. Covid has accelerated digitization of all aspects of business and life. Enterprises have learnt to work remotely and increased their use of tech, and people have learnt to consume everything digitally, even sectors like education, healthcare, [&#8230;]",https://orissadiary.com/infinity-forum-qa-session-with-mukesh-ambani-cmd-reliance-industries-limited/,neutral,0.5694215297698975
2021-12-03T13:12:11+00:00,"Emperor International : US$250,000,000 4.50% Notes Due September 2023 - Purchase and Cancellation of Part of the Notes","(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/EMPEROR-INTERNATIONAL-HOL-1412753/news/Emperor-International-US-250-000-000-4-50-Notes-Due-September-2023-Purchase-and-Cancellation-of-37203455/?utm_medium=RSS&utm_content=20211203",https://www.marketscreener.com/quote/stock/EMPEROR-INTERNATIONAL-HOL-1412753/news/Emperor-International-US-250-000-000-4-50-Notes-Due-September-2023-Purchase-and-Cancellation-of-37203455/?utm_medium=RSS&utm_content=20211203,neutral,0.8626109957695007
